ano,mes,orgao,ds_alinea,ds_subalinea,ds_fonte_recurso,ds_cd_aplicacao_fixo,vl_arrecadacao
2021,12,PREFEITURA MUNICIPAL DE SOROCABA,17180100 - Participação na Receita da União,17180121 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,310 - SAÚDE - GERAL,"1.332.892,32"
2021,12,PREFEITURA MUNICIPAL DE SOROCABA,17189900 - Outras Transferências da União,17189911 - Outras Transferências da União - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"194.253,18"
2021,12,PREFEITURA MUNICIPAL DE SOROCABA,17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE,17180511 - Transferências do Salário-Educação - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,280 - RECURSOS DO SALÁRIO EDUCAÇÃO - CRECHE,"2.321.734,50"
2021,12,PREFEITURA MUNICIPAL DE SOROCABA,17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde,17180311 - Transferência de Recursos do SUS - Atenção Básica - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,"200.000,00"
2021,12,PREFEITURA MUNICIPAL DE SOROCABA,17180100 - Participação na Receita da União,17180121 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"-1.777.189,68"
2021,12,PREFEITURA MUNICIPAL DE SOROCABA,17181000 - Transferências de Convênios da União e de Suas Entidades,17181031 - Transferências de Convênios da União Destinadas a Programas de Assistência Social - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"80.131,25"
2021,12,PREFEITURA MUNICIPAL DE SOROCABA,17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde,17180311 - Transferência de Recursos do SUS - Atenção Básica - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"2.319.460,91"
2021,12,PREFEITURA MUNICIPAL DE SOROCABA,17180100 - Participação na Receita da União,17180151 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,310 - SAÚDE - GERAL,"896,28"
2021,12,PREFEITURA MUNICIPAL DE SOROCABA,17180100 - Participação na Receita da União,17180121 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,110 - GERAL,"5.331.569,18"
2021,12,PREFEITURA MUNICIPAL DE SOROCABA,17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE,17180511 - Transferências do Salário-Educação - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,281 - RECURSOS DO SALÁRIO EDUCAÇÃO - PRÉ-ESCOLA,"1.007.545,16"
2021,12,PREFEITURA MUNICIPAL DE SOROCABA,17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde,17180321 - Transferência de Recursos do SUS - Atenção de Média e Alta Complexidade Ambulatorial e Hospitalar - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,302 - ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,"3.000.000,00"
2021,12,PREFEITURA MUNICIPAL DE SOROCABA,17180100 - Participação na Receita da União,17180131 - Cota-Parte do Fundo de Participação do Municípios - 1% Cota entregue no mês de dezembro - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"964.642,25"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135021 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Especializada - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,312 - RECURSOS PARA COMBATE AO CORONAVIRUS - Convênios/Entidades/Fundos,"960.000,00"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"2.213.736,36"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17145000 - Transferências do Salário-Educação,17145001 - Transferências do Salário-Educação - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,280 - RECURSOS DO SALÁRIO EDUCAÇÃO - CRECHE,"3.628.945,13"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,17115201 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"-2.150,60"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135041 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Assistência Farmacêutica - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,312 - RECURSOS PARA COMBATE AO CORONAVIRUS - Convênios/Entidades/Fundos,"106.610,08"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"-1.770.989,05"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17145000 - Transferências do Salário-Educação,17145001 - Transferências do Salário-Educação - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,281 - RECURSOS DO SALÁRIO EDUCAÇÃO - PRÉ-ESCOLA,"1.574.825,24"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,17115201 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,310 - SAÚDE - GERAL,"1.612,99"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135011 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Primária - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"1.753.722,33"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,310 - SAÚDE - GERAL,"1.328.241,85"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB,17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB - Principal,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,260 - EDUCAÇÃO - FUNDEB - RECURSOS PRÓPRIOS,"38.113.096,48"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17145000 - Transferências do Salário-Educação,17145001 - Transferências do Salário-Educação - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,282 - RECURSOS DO SALÁRIO EDUCAÇÃO - ENSINO FUNDAMENTAL,"1.643.295,90"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17125100 - Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM,17125101 - Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"27.603,86"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,24145100 - Transferências de Convênios da União destinadas a Programas de Educação,24145101 - Transferências de Convênios da União destinadas a Programas de Educação - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,294 - OUTRAS TRANSFERÊNCIAS DE RECURSOS DO FNDE - CRECHE,"226,38"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135021 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Especializada - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"10.003.923,32"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,17115201 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,110 - GERAL,"6.451,82"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,17165001 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"2.288,84"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17125200 - Cota-parte da Compensação Financeira pela Produção de Petróleo,17125211 - Cota-parte da Compensação Financeira pela Produção de Petróleo - Lei nº 7.990/89 - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"186.474,01"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,110 - GERAL,"5.312.967,28"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135041 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Assistência Farmacêutica - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"334.027,52"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,17115201 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"2.688,25"
2022,01,PREFEITURA MUNICIPAL DE SOROCABA,17199900 - Outras Transferências de Recursos da União e de suas Entidades,17199901 - Outras Transferências de Recursos da União e de suas Entidades - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"189.261,62"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB,17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB - Principal,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,260 - EDUCAÇÃO - FUNDEB - RECURSOS PRÓPRIOS,"24.018.348,96"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,17115201 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"-1.418,05"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,17165001 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"300.000,00"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135031 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Vigilância em Saúde - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"960.619,49"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"-2.472.151,41"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17145000 - Transferências do Salário-Educação,17145001 - Transferências do Salário-Educação - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,282 - RECURSOS DO SALÁRIO EDUCAÇÃO - ENSINO FUNDAMENTAL,"997.759,16"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,17115201 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,310 - SAÚDE - GERAL,"1.063,57"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17199900 - Outras Transferências de Recursos da União e de suas Entidades,17199901 - Outras Transferências de Recursos da União e de suas Entidades - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"189.261,62"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135041 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Assistência Farmacêutica - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"334.027,52"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,24115000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,24115021 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Especializada - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"140.379,00"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,310 - SAÚDE - GERAL,"1.854.113,61"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17145200 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE,17145201 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,283 - RECURSOS DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE - CRECHE,"217.963,67"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17125200 - Cota-parte da Compensação Financeira pela Produção de Petróleo,17125211 - Cota-parte da Compensação Financeira pela Produção de Petróleo - Lei nº 7.990/89 - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"177.077,93"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17139900 - Outras Transferências de Recursos do Sistema Único de Saúde - SUS,17139901 - Outras Transferências de Recursos do Sistema Único de Saúde - SUS - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,312 - RECURSOS PARA COMBATE AO CORONAVIRUS - Convênios/Entidades/Fundos,"162.000,00"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,24115000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,24115021 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Especializada - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"498.642,00"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,17115201 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,110 - GERAL,"4.254,17"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17145200 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE,17145201 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,284 - RECURSOS DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE - PRÉ-ESCOLA,"94.588,00"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135011 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Primária - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"1.784.556,37"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,110 - GERAL,"7.416.454,32"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17145000 - Transferências do Salário-Educação,17145001 - Transferências do Salário-Educação - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,280 - RECURSOS DO SALÁRIO EDUCAÇÃO - CRECHE,"2.203.384,82"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,17115201 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"1.772,56"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17145200 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE,17145201 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,285 - RECURSOS DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE - ENSINO FUNDAMENTAL,"98.700,53"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135021 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Especializada - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"10.369.065,18"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"3.090.189,29"
2022,02,PREFEITURA MUNICIPAL DE SOROCABA,17145000 - Transferências do Salário-Educação,17145001 - Transferências do Salário-Educação - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,281 - RECURSOS DO SALÁRIO EDUCAÇÃO - PRÉ-ESCOLA,"956.185,86"
