dataset,ano,orgao_cnpj,orgao_nome,unidade_nome,controle_pncp,numero,objeto,valor,situacao,data_publicacao,data_assinatura,vigencia_inicio,vigencia_fim
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000020/2024,,AQUISIÇÃO DE 10 (DEZ) BATERIAS ALCALINAS TIPO: 9V/6LR61 - AMPERAGEM: 565 MAH (DURACELL).,360.7,Divulgada no PNCP,2024-07-22,2024-03-27,2024-04-01,2024-04-21
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000021/2024,,"AQUISIÇÃO  DE CANETAS ESFEROGRÁFICAS TRAÇO 0,7MM - COR: AZUL / RECARREGÁVEL COM CARGA RFJ-GP (PILOT),  CANETAS ESFEROGRÁFICAS BP-S TRAÇO 0,7MM - COR: PRETA / RECARREGÁVEL COM CARGA RFJ-GP (PILOT),  CANETAS ESFEROGRÁFICAS RETRÁTIL, PONTA EM AÇO INOX GRIP EM BORRACHA (TINTA BASE DE ÓLEO) - 1,0 MM - CO",7300.0,Divulgada no PNCP,2024-07-22,2024-03-27,2024-04-01,2024-04-21
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000022/2024,,"AQUISIÇÃO DE CLIPS GALVANIZADO DE 27 A 36 MM DE COMPRIMENTO - TAMANHO: 2/0, (CLIPS TOP) E PASTAS CATÁLOGO COM SACO PLÁSTICO (100 PLÁSTICO) (DAC).",1014.2,Divulgada no PNCP,2024-07-22,2024-03-27,2024-04-01,2024-04-21
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000023/2024,,"AQUISIÇÃO DE CORRETIVOS EM FITA 4,2MM X 8,5M (MASTERPRINT), MARCADORES PERMANENTES PONTA DUPLA, COR: PRETA (BRW)
PAPÉIS LEMBRETE ADESIVO - 72 X 102MM - 100 FLS, PASTAS CATÁLOGO COM SACO PLÁSTICO (50 PLÁSTICO)",2288.2,Divulgada no PNCP,2024-07-22,2024-03-27,2024-04-01,2024-04-21
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000024/2024,,"AQUISIÇÃO DE PULSEIRAS TYVEK SEM PERSONALIZAÇÃO (LISA) COR: PRETA, BRANCA, VERDE, AZUL, DOURADA, PRATA, AMARELA (MARCA: TYVEK).",1120.0,Divulgada no PNCP,2024-07-22,2024-03-27,2024-04-01,2024-04-21
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000025/2024,,"AQUISIÇÃO DE FITAS EM CETIM N° 9, FACE SIMPLES - LARGURA: 38MM - ROLO C/50 METROS COR: BRANCA (TRADER), FITAS EM CETIM N° 9 FACE SIMPLES - LARGURA: 38MM - ROLO C/50 METROS COR: AZUL MARINHO (TRADER),  FITAS EM CETIM N° 9 FACE SIMPLES - LARGURA: 38MM - ROLO C/50 METROS COR: AZUL MARINHO (TRADER), FIT",740.9,Divulgada no PNCP,2024-07-22,2024-03-27,2024-04-01,2024-04-21
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000026/2024,,"AQUISIÇÃO DE FITAS EM CETIM N° 9 FACE SIMPLES - LARGURA: 38MM - ROLO C/50 METROS, COR: PRETA (MERITA), ENVELOPES COM 200 ETIQUETAS REDONDAS AUTO ADESIVA TP-19AM, COR DOURADA, (GRESPAN), ENVELOPES COM 200 ETIQUETAS REDONDAS AUTO ADESIVA TP-19AM, COR PRATA, (GRESPAN).",320.9,Divulgada no PNCP,2024-07-22,2024-03-27,2024-04-01,2024-04-21
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000027/2024,,"AQUISIÇÃO DE ENVELOPES COM 200 ETIQUETAS REDONDAS AUTO ADESIVA TP-19AM, COR: PRETA (PIMACO), ENVELOPES COM 200 ETIQUETAS REDONDAS AUTO ADESIVA TP-19AM, COR: AMARELA (PIMACO), ENVELOPES COM 200 ETIQUETAS REDONDAS AUTO ADESIVAS TP-19AM, COR: AZUL (PIMACO).",120.0,Divulgada no PNCP,2024-07-22,2024-03-27,2024-04-01,2024-04-21
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000028/2024,,"AQUISIÇÃO DE PEDESTAIS - MATERIAL: ALUMÍNIO, FORMATO SUPORTE: REDONDO, ACABAMENTO: CROMADO, PESO: 10 KG, APLICAÇÃO: CONTROLE ACESSO PESSOAS, ALTURA: 96 CM, DIAMETRO BASE: 34 CM, CARACTERÍSTICAS ADICIONAIS: FITA RETRÁTIL 5 CM X 200 CM, COR: AZUL ROYAL.",7800.0,Divulgada no PNCP,2024-07-22,2024-03-21,2024-03-27,2024-04-16
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000029/2024,,"AQUISIÇÃO DE DISPLAYS - CARACTERISTICAS DO DISPLAY: FORMATO A4 DIMENSÕES: LARGURA 25 CM X ALTURA 34 CM X PROFUNDIDADE 3 CM; LATERAIS EM ALUMÍNIO; FACES EM ACRÍLICO DISPLAY FABRICADO EM ACRÍLICO COM TECNOLOGIA ULTRA TRANSPARENTE, QUE PERMITE A VISIBILIDADE DOS COMUNICADOS E CARTAZES.",2180.0,Divulgada no PNCP,2024-07-22,2024-03-21,2024-03-27,2024-04-16
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000030/2024,,"CONTRATAÇÃO DE 1 (UM) LINK DEDICADO DE COMUNICAÇÃO DE FIBRA ÓPTICA ETHERNET PARA ATENDER A SECRETARIA DE COMUNICAÇÃO ESPECIAL, COM VELOCIDADE DE 1 GIGA DE BANDA, CONFORME ESPECIFICAÇÕES TÉCNICAS CONSTANTES NO TERMO DE REFERÊNCIA.",39849.6,Divulgada no PNCP,2024-07-26,2024-05-10,2024-05-13,2025-05-12
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000031/2024,,"CONTRATAÇÃO PARA A PRESTAÇÃO DE SERVIÇO TELEFÔNICO FIXO COMUTADO (STFC FIXO-FIXO E FIXO MÓVEL), POR MEIO DE ENTRONCAMENTOS DIGITAIS (LINKS E1/SIP TRUNK), NAS MODALIDADES LOCAL, LONGA DISTÂNCIA NACIONAL (LDN) E LONGA DISTÂNCIA INTERNACIONAL (LDI), CONFORME ESPECIFICAÇÕES DO TERMO DE REFERÊNCIA DO EDI",33156.0,Divulgada no PNCP,2024-07-26,2024-05-21,2024-05-22,2025-05-21
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000032/2024,,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE TV A CABO POR ASSINATURA E TROCA DE PONTOS NO EDIFÍCIO MATARAZZO - SEDE DA PREFEITURA CIDADE DE SÃO PAULO.,16030.8,Divulgada no PNCP,2024-07-26,2024-05-28,2024-05-29,2025-05-28
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000033/2024,,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE MOTOFRETE COM ENTREGA E COLETA DE PEQUENAS CARGAS POR MEIO DE MOTOCICLETAS, CONFORME ESPECIFICAÇÕES DO TERMO DE REFERÊNCIA DO EDITAL.",130560.0,Divulgada no PNCP,2024-07-26,2024-05-21,2024-06-03,2025-06-02
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000034/2024,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE COPEIRAGEM, GARÇOM, AJUDANTE DE COZINHA, AUXILIAR DE LAVANDERIA, COM FORNECIMENTO DE UNIFORMES, MATERIAIS DE CONSUMO E INSUMOS, CONFORME ESPECIFICAÇÕES DO TERMO DE REFERÊNCIA DO EDITAL.",1034909.28,Divulgada no PNCP,2024-07-26,2024-06-17,2024-06-20,2025-06-19
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000035/2024,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM EQUIPAMENTOS DE COMBATE A INCÊNDIO PARA REALIZAR AS SEGUINTES INTERVENÇÕES NO EDIFÍCIO CONDE MATARAZZO: REMOVER E DESCARTAR DE FORMA ADEQUADA AS PORTAS CORTA-FOGO EXISTENTES, FORNECER E INSTALAR NOVAS PORTAS CORTA-FOGO DE CLASSE P90, ALÉM DE INSTALAR O SISTEMA",319399.5,Divulgada no PNCP,2024-07-26,2024-05-28,2024-06-10,2024-08-09
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000036/2024,,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE CONFECÇÃO DE DIVERSOS CARIMBOS PARA ATENDER AS UNIDADES DA PMSP/SGM.,6051.2,Divulgada no PNCP,2024-07-26,2024-07-02,2024-07-02,2025-07-01
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000037/2024,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA LOCAÇÃO DE 22 (VINTE E DUAS) MAQUINAS DE CAFÉ COM ESTIMATIVA DE 25.000 (VINTE E CINCO MIL) DOSES MENSAIS E 7 (SETE) APARELHOS AQUECEDORES DE XÍCARAS, PARA ATENDER AO GABINETE DO SENHOR PREFEITO, SECRETARIA DO GOVERNO MUNICIPAL, SECRETARIA MUNICIPAL DE GESTÃO, ",489439.2,Divulgada no PNCP,2024-07-26,2024-07-02,2024-08-01,2025-07-31
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000038/2024,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DO SISTEMA DE PAINÉIS LUMINOSOS DE PISTA (“FIA LIGHT PANELS SYSTEM”), DE ACORDO COM OS CRITÉRIOS DE HOMOLOGAÇÃO DA “FÉDÉRATION INTERNATIONALE DE L’AUTOMOBILE” (FIA), PARA A PISTA OFICIAL DO CIRCUITO DO AUTÓDROMO JOSÉ CARLOS PACE (INTERLAGOS), CO",5950000.0,Divulgada no PNCP,2024-07-26,2024-07-02,2024-07-02,2029-07-01
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000039/2024,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE SERVIÇOS TÉCNICOS DE MANUTENÇÃO PREVENTIVA, MANUTENÇÃO CORRETIVA, SUPORTE TÉCNICO, CUSTOMIZAÇÃO E SUSTENTAÇÃO PARA O SISTEMA DE CONTROLE DE ACESSO – ICONTROLSMART, IMPLEMENTADO NO EDIFÍCIO MATARAZZO, CONFORME ESPECIFICAÇÕES DO TERMO DE REFERÊ",190080.0,Divulgada no PNCP,2024-07-26,2024-07-05,2024-07-05,2025-07-04
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000040/2024,,AQUISIÇÃO DE ÁGUA MINERAL - GARRAFAS COM 510 ML.,5562.0,Divulgada no PNCP,2024-07-26,2024-07-11,2024-07-11,2025-07-10
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000041/2024,,AQUISIÇÃO DE ÁGUA MINERAL - GARRAFAS COM 240M.,1814.4,Divulgada no PNCP,2024-07-26,2024-07-11,2024-07-11,2025-07-10
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000042/2024,,ACIONAMENTO DE ATA DE REGISTRO DE PREÇOS POR ÓRGÃO PARTICIPANTE N.º 001/SEGES-COBES/2024.,253.5,Divulgada no PNCP,2024-07-26,2024-05-28,2024-05-28,2025-05-27
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000043/2024,,"CONTRATAÇÃO DE EMPRESA VISANDO A PRESTAÇÃO DE SERVIÇOS DE CONCEPÇÃO, PLANEJAMENTO, ORGANIZAÇÃO, COORDENAÇÃO, PRODUÇÃO, EXECUÇÃO E FISCALIZAÇÃO DE EVENTOS NACIONAIS E INTERNACIONAIS, VIRTUAIS, DIGITAIS, HÍBRIDOS, LIVES, STREAMINGS, PRODUÇÃO DE CONTEÚDO ÁUDIO VISUAL, COM VIABILIZAÇÃO DE INFRAESTRUTURA",5679852.17,Divulgada no PNCP,2024-07-26,2024-05-07,2024-05-07,2025-05-06
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000044/2024,,ACIONAMENTO DE ATA DE REGISTRO DE PREÇOS POR ÓRGÃO PARTICIPANTE N.º 004/SEGES-COBES/2024.,458.5,Divulgada no PNCP,2024-07-26,2024-05-28,2024-05-28,2025-05-27
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000045/2024,,ACIONAMENTO DE ATA DE REGISTRO DE PREÇOS POR ÓRGÃO PARTICIPANTE N.º 003/SEGES-COBES/2024.,218.1,Divulgada no PNCP,2024-07-26,2024-05-28,2024-05-28,2025-05-27
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000046/2024,,ACIONAMENTO DE ATA DE REGISTRO DE PREÇOS POR ÓRGÃO PARTICIPANTE N.º 002/SEGES-COBES/2024.,216.0,Divulgada no PNCP,2024-07-26,2024-05-28,2024-05-28,2025-05-27
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000047/2024,,AQUISIÇÃO DE 10 (DEZ) NOTEBOOKS.,49000.0,Divulgada no PNCP,2024-07-26,2024-03-14,2024-05-28,2029-05-27
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000048/2024,,"CONTRATAÇÃO DA EMPRESA SÃO PAULO TURISMO S/A, INSCRITA NO CNPJ Nº. 62.002.886/0001-60, OBJETIVANDO A CONTRATAÇÃO DE SERVIÇOS NECESSÁRIOS À REALIZAÇÃO DO E-PRIX CIDADE DE SÃO PAULO – FÓRMULA E, COM VIABILIZAÇÃO DE INFRAESTRUTURA CONSTITUÍDA POR EQUIPAMENTOS, PRODUTOS, PESSOAL TÉCNICO, OPERACIONAL, AP",57776270.96,Divulgada no PNCP,2024-07-26,2024-02-08,2024-02-08,2024-08-07
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000049/2024,,AQUISIÇÃO DE AÇÚCAR REFINADO AMORFO/CRISTALINO.,7893.6,Divulgada no PNCP,2024-07-26,2024-03-04,2024-03-04,2025-03-03
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000050/2024,,"CONTRATAÇÃO DA EMPRESA SÃO PAULO TURISMO S/A, INSCRITA NO CNPJ Nº. 62.002.886/0001-60, OBJETIVANDO A CONTRATAÇÃO DIRETA DA EMPRESA SÃO PAULO TURISMO S/A, PARA A PRESTAÇÃO DE SERVIÇOS NECESSÁRIOS À REALIZAÇÃO DA FIA WEC 6 HORAS DE SÃO PAULO COM VIABILIZAÇÃO DE INFRAESTRUTURA CONSTITUÍDA POR EQUIPAMEN",65402636.29,Divulgada no PNCP,2024-07-26,2024-06-19,2024-06-19,2024-12-18
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000051/2024,,"CONTRATAÇÃO DE EMPRESA SEGURADORA MULTIRRISCO APÓLICE DE SEGURO OBJETIVANDO COBRIR AS INSTALAÇÕES DO EDIFÍCIO MATARAZZO CONTRA RISCOS DE INCÊNDIO, FUMAÇA, VENDAVAIS, QUEDA DE RAIOS, EXPLOSÃO, DANOS ELÉTRICOS, QUEDA E/OU IMPACTO DE AERONAVES, IMPACTO DE VEÍCULOS TERRESTRE, TUMULTOS E OUTROS.",26900.0,Divulgada no PNCP,2024-07-26,2024-05-27,2024-06-26,2025-06-25
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000052/2024,,"PRESTAÇÃO DE SERVIÇO TÉCNICO ESPECIALIZADO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO E DE CONSULTORIA, ABRANGENDO MANUTENÇÃO, SUSTENTAÇÃO E DESENVOLVIMENTO DOS SISTEMAS DE INFORMAÇÃO CORPORATIVOS, REDES E CONECTIVIDADE, TELECOMUNICAÇÕES, GERENCIAMENTO DE CONTRATAÇÕES DE TERCEIROS E DATACENTER PARA A",15268146.56,Divulgada no PNCP,2024-07-26,2024-04-23,2024-05-01,2025-05-30
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000053/2024,,"A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM ELABORAÇÃO DE PROJETO EXECUTIVO DETALHADO PARA CLIMATIZAÇÃO E VENTILAÇÃO, CONFORME ESPECIFICAÇÕES TÉCNICAS CONSTANTES NO TERMO DE REFERÊNCIA",18000.0,Divulgada no PNCP,2024-08-01,2024-07-17,2024-07-17,2024-08-15
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000054/2024,,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS GRÁFICOS,35698.0,Divulgada no PNCP,2024-08-12,2024-08-02,2024-08-26,2024-12-23
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000055/2024,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE LOCAÇÃO DE 60 (SESSENTA) VEÍCULOS DO TIPO MISTO (PARA TRANSPORTE DE PASSAGEIROS E CARGA) – VEÍCULOS UTILITÁRIOS TIPO GRUPO D1 INCLUINDO MOTORISTA, COMBUSTÍVEL, GPS E QUILOMETRAGEM LIVRE (TIPO MINIVANS/PERUAS/MONOVOLUMES) PARA ATENDER A",6096000.0,Divulgada no PNCP,2024-08-15,2024-07-16,2024-08-01,2024-10-13
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000056/2024,,AQUISIÇÃO DE COMPUTADORES DE ALTO DESEMPENHO DO TIPO WORKSTATION NOVOS E SEM USO E SERVIÇOS DE ASSISTÊNCIA TÉCNICA INTEGRAL DE 48 (QUARENTA E OITO) MESES ON-SITE.,38100.0,Divulgada no PNCP,2024-08-15,2024-07-17,2024-07-17,2024-08-16
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000057/2024,,"AQUISIÇÃO DE 5.000 (CINCO MIL) ENVELOPES DE SEGURANÇA, INVIOLÁVEIS",4300.0,Divulgada no PNCP,2024-10-07,2024-10-02,2024-10-04,2024-10-28
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000058/2024,,AQUISIÇÃO DE 32 (TRINTA E DUAS) IMPRESSORAS DE TANQUE DE TINTA E 32 (TRINTA E DOIS) PROJETORES,103200.0,Divulgada no PNCP,2024-10-07,2024-08-30,2024-08-30,2024-09-29
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000059/2024,,"AQUISIÇÕES DE 32 (TRINTA E DUAS) WEBCAM LOGITECH (MODELOS DE REFERÊNCIA) C920, C920E C920 PRO) VÍDEO RESOLUÇÃO DE 1080P (FULL HD)",10825.6,Divulgada no PNCP,2024-10-09,2024-09-06,2024-09-09,2024-10-09
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000060/2024,,"AQUISIÇÕES DE 32 (TRINTA E DUAS), TELAS DE PROJEÇÃO COM TRIPÉS",15800.0,Divulgada no PNCP,2024-10-09,2024-08-30,2024-09-04,2024-10-04
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000061/2024,,"AQUISIÇÕES DE 32 (TRINTA E DOIS ), MINI TRIPÉS PARA WEBCAM",384.0,Divulgada no PNCP,2024-10-09,2024-09-03,2024-09-03,2024-10-03
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000062/2024,,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO E INSTALAÇÃO DE SISTEMA DE AR CONDICIONADO DO TIPO MULTI-SPLIT VRF PARA AS SALAS DE REUNIÃO DO 6º AO 12º ANDAR DO EDIFÍCIO MATARAZZO,299000.0,Divulgada no PNCP,2024-10-09,2024-09-06,2024-09-19,2024-11-01
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000063/2024,,"CONTRATAÇÃO DE 71 LICENÇAS DE ADOBE ACROBAT READER PRO, 27 LICENÇAS DE ADOBE CREATIVE CLOUD, 04 LICENÇAS DE ADOBE PHOTOSHOP",189340.0,Divulgada no PNCP,2024-10-09,2024-09-16,2024-09-17,2025-09-18
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000064/2024,,AQUISIÇÃO DE 32 (TRINTA E DUAS) CAIXAS DE SOM PORTÁTIL BIVOLT COM ALÇAS E RODINHAS.,44480.0,Divulgada no PNCP,2024-10-17,2024-10-02,2024-10-10,2024-10-30
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000065/2024,,AQUISIÇÃO DE EQUIPAMENTOS DE SOM PARA O CONSELHO PARTICIPATIVO MUNICIPAL,1984.0,Divulgada no PNCP,2024-11-04,2024-10-02,2024-10-09,2024-10-29
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000066/2024,,AQUISIÇÃO DE EQUIPAMENTOS DE SOM PARA O CONSELHO PARTICIPATIVO MUNICIPAL.,6336.0,Divulgada no PNCP,2024-11-04,2024-10-02,2024-10-10,2024-10-30
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000067/2024,,AQUISIÇÃO DE MATERIAIS DE ESCRITÓRIO PARA ATENDER AO GABINETE DO PREFEITO E SGM.,538.2,Divulgada no PNCP,2024-12-16,2024-10-21,2024-11-07,2024-11-27
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000068/2024,,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS CONTÍNUOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA E ASSISTÊNCIA TÉCNICA DO SISTEMA DE AR CONDICIONADO NO EDIFÍCIO MATARAZZO - SEDE DA PREFEITURA CIDADE DE SÃO PAULO.,491000.0,Divulgada no PNCP,2025-01-16,2024-12-30,2025-01-06,2026-01-05
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000069/2024,,"AQUISIÇÃO E INSTALAÇÃO DE EQUIPAMENTO DE AR CONDICIONADO, NOVO E SEM USO, O QUAL DEVERÁ SER ENTREGUE E INSTALADO NO EDIFÍCIO MATARAZZO SEDE DA PREFEITURA DO MUNICÍPIO DE SÃO PAULO LOCALIZADO NO VIADUTO DO CHÁ, 15 - CENTRO DE SÃO PAULO -SP, CONFORME ESPECIFICAÇÕES DO TERMO REFERÊNCIA DO EDITAL.",1968000.0,Divulgada no PNCP,2025-01-16,2024-12-30,2025-01-06,2025-03-06
contratos,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000070/2024,,CONTRATAÇÃO DE 1 (UM) LINK DEDICADO DE COMUNICAÇÃO DE FIBRA ÓTICA ETHERNET PARA ATENDER O EDIFÍCIO MATARAZZO.,31545.0,Divulgada no PNCP,2025-01-16,2024-11-13,2024-12-26,2025-12-25
