exercicio,anexo,cod_conta,conta,coluna,valor,instituicao,uf
2020,DCA-Anexo I-F,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,Restos a Pagar Não Processados Inscritos em Exercícios Anteriores,20186.06,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,3165.51,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,Restos a Pagar Não Processados Liquidados,20186.06,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,Restos a Pagar Não Processados Pagos,20186.06,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,Restos a Pagar Processados Inscritos em Exercícios Anteriores,1408829.44,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,Restos a Pagar Processados Inscritos em 31 de Dezembro do Exercício Anterior,1473470.72,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,Restos a Pagar Processados Pagos,1408829.44,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.01.00,3.1.90.13.01 - FGTS,Restos a Pagar Não Processados Inscritos em Exercícios Anteriores,5753.98,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.01.00,3.1.90.13.01 - FGTS,Restos a Pagar Não Processados Liquidados,5753.98,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.01.00,3.1.90.13.01 - FGTS,Restos a Pagar Não Processados Pagos,5753.98,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.01.00,3.1.90.13.01 - FGTS,Restos a Pagar Processados Inscritos em Exercícios Anteriores,214191.85,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.01.00,3.1.90.13.01 - FGTS,Restos a Pagar Processados Inscritos em 31 de Dezembro do Exercício Anterior,254937.1,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.01.00,3.1.90.13.01 - FGTS,Restos a Pagar Processados Pagos,214191.85,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.02.00,3.1.90.13.02 - Contribuições Previdenciárias - INSS,Restos a Pagar Não Processados Inscritos em Exercícios Anteriores,10569.49,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.02.00,3.1.90.13.02 - Contribuições Previdenciárias - INSS,Restos a Pagar Não Processados Liquidados,10569.49,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.02.00,3.1.90.13.02 - Contribuições Previdenciárias - INSS,Restos a Pagar Não Processados Pagos,10569.49,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.02.00,3.1.90.13.02 - Contribuições Previdenciárias - INSS,Restos a Pagar Processados Inscritos em Exercícios Anteriores,1194637.59,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.02.00,3.1.90.13.02 - Contribuições Previdenciárias - INSS,Restos a Pagar Processados Inscritos em 31 de Dezembro do Exercício Anterior,1218533.62,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.02.00,3.1.90.13.02 - Contribuições Previdenciárias - INSS,Restos a Pagar Processados Pagos,1194637.59,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.40.00,3.1.90.13.40 - Encargos de pessoal requisitado de outros Entes,Restos a Pagar Não Processados Inscritos em Exercícios Anteriores,3862.59,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.40.00,3.1.90.13.40 - Encargos de pessoal requisitado de outros Entes,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,3165.51,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.40.00,3.1.90.13.40 - Encargos de pessoal requisitado de outros Entes,Restos a Pagar Não Processados Liquidados,3862.59,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.13.40.00,3.1.90.13.40 - Encargos de pessoal requisitado de outros Entes,Restos a Pagar Não Processados Pagos,3862.59,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.16.00.00,3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil,Restos a Pagar Processados Inscritos em 31 de Dezembro do Exercício Anterior,5343.94,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.91.00.00,3.1.90.91.00 - Sentenças Judiciais,Restos a Pagar Processados Inscritos em Exercícios Anteriores,696678.63,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.91.00.00,3.1.90.91.00 - Sentenças Judiciais,Restos a Pagar Processados Inscritos em 31 de Dezembro do Exercício Anterior,1450370.88,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.91.00.00,3.1.90.91.00 - Sentenças Judiciais,Restos a Pagar Processados Pagos,696678.63,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.1.90.94.00.00,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,Restos a Pagar Processados Inscritos em Exercícios Anteriores,48.84,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",Restos a Pagar Não Processados Inscritos em Exercícios Anteriores,234485.73,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,253979.84,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",Restos a Pagar Não Processados Liquidados,234485.73,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",Restos a Pagar Não Processados Pagos,234485.73,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",Restos a Pagar Processados Inscritos em Exercícios Anteriores,7612972.43,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",Restos a Pagar Processados Inscritos em 31 de Dezembro do Exercício Anterior,7661933.31,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",Restos a Pagar Processados Pagos,7610254.07,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",Restos a Pagar Processados Cancelados,2718.36,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,Restos a Pagar Não Processados Inscritos em Exercícios Anteriores,234485.73,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,253979.84,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,Restos a Pagar Não Processados Liquidados,234485.73,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,Restos a Pagar Não Processados Pagos,234485.73,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,Restos a Pagar Processados Inscritos em Exercícios Anteriores,7612972.43,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,Restos a Pagar Processados Inscritos em 31 de Dezembro do Exercício Anterior,7661933.31,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,Restos a Pagar Processados Pagos,7610254.07,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,Restos a Pagar Processados Cancelados,2718.36,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,Restos a Pagar Não Processados Inscritos em Exercícios Anteriores,234485.73,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,253979.84,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,Restos a Pagar Não Processados Liquidados,234485.73,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,Restos a Pagar Não Processados Pagos,234485.73,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,Restos a Pagar Processados Inscritos em Exercícios Anteriores,7546341.01,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,Restos a Pagar Processados Inscritos em 31 de Dezembro do Exercício Anterior,5670137.39,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,Restos a Pagar Processados Pagos,7546341.01,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.10.00,3.1.91.13.10 - Contribuições previdenciárias - RPPS - pessoal inativo e pensionista - plano previdenciário,Restos a Pagar Processados Inscritos em Exercícios Anteriores,50320.4,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.10.00,3.1.91.13.10 - Contribuições previdenciárias - RPPS - pessoal inativo e pensionista - plano previdenciário,Restos a Pagar Processados Pagos,50320.4,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.99.00,3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária,Restos a Pagar Processados Inscritos em Exercícios Anteriores,16311.02,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.99.00,3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária,Restos a Pagar Processados Inscritos em 31 de Dezembro do Exercício Anterior,1991795.92,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.99.00,3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária,Restos a Pagar Processados Pagos,13592.66,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DI3.1.91.13.99.00,3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária,Restos a Pagar Processados Cancelados,2718.36,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,Restos a Pagar Não Processados Inscritos em Exercícios Anteriores,48849927.72,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,88086070.29,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,Restos a Pagar Não Processados Liquidados,41449235,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,Restos a Pagar Não Processados Pagos,41449130,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,Restos a Pagar Não Processados Cancelados,2000370.61,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,Restos a Pagar Processados Inscritos em Exercícios Anteriores,7896776.76,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,Restos a Pagar Processados Inscritos em 31 de Dezembro do Exercício Anterior,2576851.52,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,Restos a Pagar Processados Pagos,7887031.79,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,Restos a Pagar Processados Cancelados,9744.97,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.50.00.00.00,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,Restos a Pagar Não Processados Inscritos em Exercícios Anteriores,273964.79,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.50.00.00.00,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,163877.56,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.50.00.00.00,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,Restos a Pagar Não Processados Liquidados,33214.79,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.50.00.00.00,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,Restos a Pagar Não Processados Pagos,33214.79,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,Restos a Pagar Não Processados Inscritos em Exercícios Anteriores,48575962.93,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,87693031.82,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,Restos a Pagar Não Processados Liquidados,41416020.21,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,Restos a Pagar Não Processados Pagos,41415915.21,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,Restos a Pagar Não Processados Cancelados,2000370.61,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,Restos a Pagar Processados Inscritos em Exercícios Anteriores,7896776.76,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,Restos a Pagar Processados Inscritos em 31 de Dezembro do Exercício Anterior,2576851.52,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,Restos a Pagar Processados Pagos,7887031.79,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,Restos a Pagar Processados Cancelados,9744.97,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.08.00.00,3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar,Restos a Pagar Não Processados Inscritos em Exercícios Anteriores,14605,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.08.00.00,3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,11115,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.08.00.00,3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar,Restos a Pagar Não Processados Liquidados,14605,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.08.00.00,3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar,Restos a Pagar Não Processados Pagos,14605,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.08.00.00,3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar,Restos a Pagar Processados Inscritos em Exercícios Anteriores,1269887.31,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.08.00.00,3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar,Restos a Pagar Processados Inscritos em 31 de Dezembro do Exercício Anterior,1098310.18,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.08.00.00,3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar,Restos a Pagar Processados Pagos,1262447.31,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.08.00.00,3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar,Restos a Pagar Processados Cancelados,7440,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.30.00.00,3.3.90.30.00 - Material de Consumo,Restos a Pagar Não Processados Inscritos em Exercícios Anteriores,3602048.27,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.30.00.00,3.3.90.30.00 - Material de Consumo,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,13960020.01,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.30.00.00,3.3.90.30.00 - Material de Consumo,Restos a Pagar Não Processados Liquidados,2912060.81,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.30.00.00,3.3.90.30.00 - Material de Consumo,Restos a Pagar Não Processados Pagos,2912060.81,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.30.00.00,3.3.90.30.00 - Material de Consumo,Restos a Pagar Não Processados Cancelados,689987.38,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.30.00.00,3.3.90.30.00 - Material de Consumo,Restos a Pagar Processados Inscritos em Exercícios Anteriores,508085.47,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.30.00.00,3.3.90.30.00 - Material de Consumo,Restos a Pagar Processados Inscritos em 31 de Dezembro do Exercício Anterior,703687.51,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.30.00.00,3.3.90.30.00 - Material de Consumo,Restos a Pagar Processados Pagos,508085.47,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.32.00.00,"3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita",Restos a Pagar Não Processados Inscritos em Exercícios Anteriores,284551.12,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-F,DO3.3.90.32.00.00,"3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita",Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,150535.72,Prefeitura Municipal de Sorocaba - SP,SP
